full_name,contact_id
"The Senior Residences at Lake Junaluska, LP - LP The - 828-274-4800",0011N00001FFqCkQAL
Pendo Investments - Brian Buchhagen - 310-606-8420,0011N00001FFqClQAL
Graphic Communication Union Retirement Center - Steve Northup - 510-504-0181,0011N00001FFqCmQAL
Shep Equities Llc -  - 212-265-7500,0011N00001FFqCnQAL
"River Town Heights, Inc. -  - 651-465-6841",0011N00001FFqCoQAL
The Plains Limited -  - 740-782-1354,0011N00001FFqCpQAL
Greene Metropolitan Housing Authority -  - 937-376-2908,0011N00001FFqCqQAL
"TMG Management, LLC -  - 212-661-5015",0011N00001FFqCrQAL
KINGSWAY REALTY COMPANY -  - 856-848-0307,0011N00001FFqCsQAL
"Sempiternal Society, Inc. -  - 307-856-7117",0011N00001FFqCtQAL
Struthers Real Estate L.L.C. -  - 320-254-3457,0011N00001FFqCuQAL
"PARK LANE APARTMENTS, INC. -  - 763-682-1131",0011N00001FFqCvQAL
"American GI Forum, Casa De Esperanza, Inc -  - 210-223-4088",0011N00001FFqCwQAL
Hillcrest SA Apartments L.P. -  - 210-682-1500,0011N00001FFqCxQAL
"Benchmark Management of Michigan, Inc. -  - 716-833-4986",0011N00001FFqCyQAL
Hispanic Housing Development Corporation -  - 312-602-6500,0011N00001FFqCzQAL
"MORA SENIORS, LLLP -  - 952-949-2200",0011N00001FFqD0QAL
ASHLAND HOUSING AUTHORITY -  - 402-944-7332,0011N00001FFqD1QAL
"ResCare Kansas, Inc. -  - 316-283-5170",0011N00001FFqD2QAL
TX Lulac West Park Housing Lp - Fernando Canseco - 361-853-2569,0011N00001FFqD3QAL
"T.U.C. Management Company, Inc. -  - 212-765-7900",0011N00001FFqD4QAL
Intermark Management Corporation -  - 803-790-2000,0011N00001FFqD5QAL
METES & BOUNDS MANAGEMENT COMPANY -  - 612-861-8526,0011N00001FFqD6QAL
Tri Delta Mangement - Harry Boand - 562-531-4404,0011N00001FFqD7QAL
Brookwood Communities - STEVEN Auerbach - 631-269-9044,0011N00001FFqD8QAL
Palos Verdes Investments Inc - Gerald Marcil - 310-791-2000,0011N00001FFqD9QAL
"Asi Austin Texas, Inc -  - 612-645-7271",0011N00001FFqDAQA1
"Suncrest Village Associates, L.p. -  - 515-698-9706",0011N00001FFqDBQA1
Villelli Property Management - Richard Villelli - 208-267-5629,0011N00001FFqDCQA1
"La Mar Management, Inc. -  - 770-487-5331",0011N00001FFqDDQA1
Housing Authority County Of Los Angeles - Business - 213-260-2169,0011N00001FFqDEQA1
Buckeye Management Company -  - 614-818-4640,0011N00001FFqDFQA1
SW Ala Foundation For Mental Health -  - 205-575-4203,0011N00001FFqDGQA1
Center Management Corporation -  - 574-254-5655,0011N00001FFqDHQA1
Lodi Ambassador Associates -  - 419-526-0466,0011N00001FFqDIQA1
Charlene U Bauer - Ralph Bauer - 714-846-3927,0011N00001FFqDJQA1
"Turning Point, Inc -  - 978-462-8251",0011N00001FFqDKQA1
National Community Renaissance - James Aiberti - 909-483-2444,0011N00001FFqDLQA1
"Ezzard Charles Associates, L.p. - Jakob Medve - 972-827-2292",0011N00001FFqDMQA1
Sedacca Accountancy Corporation - Jeffrey Sedacca - 310-820-3040,0011N00001FFqDNQA1
Comprehend Inc. -  - 606-564-4016,0011N00001FFqDOQA1
City Of Tucson - Business - 520-837-5348,0011N00001FFqDPQA1
BARWIN MANAGEMENT LLC -  - 586-873-6037,0011N00001FFqDQQA1
Houston Chinese Senior Estate Inc. -  - 713-995-4538,0011N00001FFqDRQA1
"Pinetree Apartments, Ltd. -  - 478-742-7956",0011N00001FFqDSQA1
"Asbury Terrace H.D.F.C., INC. - Sadie Mckeown-singman - 914-592-5434",0011N00001FFqDTQA1
"NBA DISCIPLES HOUSING OF BOISE, ID., INC. -  - 208-319-0780",0011N00001FFqDUQA1
Charngshiou Way -  - 609-257-7213,0011N00001FFqDVQA1
"Orange Grove Center, Inc. -  - 423-629-1451",0011N00001FFqDWQA1
Argonaut Capital Corp - Sandra Onderdonk - 650-344-3422,0011N00001FFqDXQA1
"Millennium-Cudahy, Inc. -  - 414-247-8666",0011N00001FFqDYQA1
Northwest Oregon Housng Authority - Business - 503-325-4686,0011N00001FFqDZQA1
erie county housing authority -  - 814-665-5161,0011N00001FFqDaQAL
SUNDARA NON PROFIT HOUSING CORPORATION -  - 906-225-0848,0011N00001FFqDbQAL
BNT Apartments Llc - Harvey Oppmann - 440-729-4959,0011N00001FFqDcQAL
Clifton Housing Authority -  - 254-675-8294,0011N00001FFqDdQAL
Amherst H. Wilder Founadtion -  - 651-280-2000,0011N00001FFqDeQAL
PICKWICK PLACE ASSOCIATES -  - 908-668-1775,0011N00001FFqDfQAL
Wachovia Bank - ,0011N00001FFqDgQAL
THE METRO GROUP -  - 516-475-1800,0011N00001FFqDhQAL
Mid Columbia Manor Inc - William Gustafson - 928-252-2371,0011N00001FFqDiQAL
"REGENCY MANAGEMENT, INC. -  - 573-334-9661",0011N00001FFqDjQAL
Elkco Properties Inc - Ken Cilia - 303-778-0380,0011N00001FFqDkQAL
Drew County Public Facilities Board -  - 870-367-3973,0011N00001FFqDlQAL
"Spruce Hills Village, Llc -  - 608-663-6390",0011N00001FFqDmQAL
American Management Services Northwest LLC -  - 407-949-3235,0011N00001FFqDnQAL
"WTBR Associates, LLC -  - 203-372-3675",0011N00001FFqDoQAL
Affordable Housing Associates - Affordable Associates - 801-284-4440,0011N00001FFqDpQAL
Indiantown Home Association -  - 309-356-1112,0011N00001FFqDqQAL
PACE HSG.COMM DEV - PACE DEV - 213-353-3982,0011N00001FFqDrQAL
DOWNEY DEVELOPMENT COMPANY -  - 615-794-0532,0011N00001FFqDsQAL
UNITED METHODIST HOMES OF NEW JERSEY -  - 732-922-9802,0011N00001FFqDtQAL
"Dhi Tracy Village Associates, L.p. -  - 801-733-6111",0011N00001FFqDuQAL
"LOS ALAMOS GROUP HOME, INCORPORATED -  - 505-672-1423",0011N00001FFqDvQAL
New Boston Property Management -  - 903-628-2951,0011N00001FFqDwQAL
National Farm Workers Service Center Inc - Business - 661-823-9300,0011N00001FFqDxQAL
Mercy Housing California - Doug Shoemaker - 415-355-7100,0011N00001FFqDyQAL
"Canton Towers, Limited -  - 216-621-6060",0011N00001FFqDzQAL
LEDIC Realty Company - Daniel Hughes,0011N00001FFqE0QAL
"Platte View Apartments Partners, RLLLP -  - 303-832-4400",0011N00001FFqE1QAL
WARD & ODONNELL MANAGEMENT CO. INC. -  - 908-233-9033,0011N00001FFqE2QAL
DELAWARE STATE HOUSING AUTHORITY -  - 302-739-4263,0011N00001FFqE3QAL
Pilgrim Park Inc - Greg Ripley - 415-479-6624,0011N00001FFqE4QAL
Noble Manor Associates -  - 317-863-3133,0011N00001FFqE5QAL
Tishco Properties - MARY JOHNSON - 229-242-7759,0011N00001FFqE6QAL
Weigand-Omega Management Inc. -  - 316-263-2215,0011N00001FFqE7QAL
Meruelo Maddux Properties - Richard Meruelo - 213-291-2800,0011N00001FFqE8QAL
Kivel Manor - Business - 602-956-3110,0011N00001FFqE9QAL
Hispanic Housing Dba Villa At Sacred Heart -  - 317-881-7481,0011N00001FFqEAQA1
Gilbane Development Co. -  - 401-456-5800,0011N00001FFqEBQA1
NEMONT MANOR INC. -  - 406-228-4306,0011N00001FFqECQA1
CNC Management Inc - Guarione Diaz - 305-443-6679,0011N00001FFqEDQA1
ODDFELLOWS & REBEKAH FRIENDSHIP TOWERS -  - 254-753-0105,0011N00001FFqEEQA1
Structure Property Management Group - Eric Kramer - 949-725-1771,0011N00001FFqEFQA1
Hudson Valley Community Services/Divison UCP. -  - 212-947-5770,0011N00001FFqEGQA1
WINSLOW VILLAGE INC -  - 781-837-5998,0011N00001FFqEHQA1
Mcbride &  Associates - Matt Mcbride - 714-529-1111,0011N00001FFqEIQA1
HOUSING AUTHORITY OF THE CITY OF BRISTOL -  - 203-582-6313,0011N00001FFqEJQA1
"Weiner Partners, LLC -  - 302-764-9430",0011N00001FFqEKQA1
"Fernwood Court Apartments, Llc - Jerry Walters - 815-397-3755",0011N00001FFqELQA1
"J C C DEVELOPMENT, INC. -  - 618-498-6811",0011N00001FFqEMQA1
"Key Property Management Services, Llc -  - 614-476-3548",0011N00001FFqENQA1
RPM Property Services - Phillip Dunford - 714-995-7330,0011N00001FFqEOQA1
Amerisouth Realty Group - Jeff Ratliff - 214-750-1709,0011N00001FFqEPQA1
St. Clare Homes Property -  - 973-643-0400,0011N00001FFqEQQA1
Winn Companies - Theroch LLC - 617-541-2571,0011N00001FFqERQA1
Laneco Inc. - MELVIN MOORE - 740-653-8822,0011N00001FFqESQA1
Menominee Indian Tribe Of Wisconsin -  - 715-799-5154,0011N00001FFqETQA1
"Rural Economic Assistance League, Inc -  - 361-668-3158",0011N00001FFqEUQA1
"Copley Health Systems, Inc. -  - 802-888-7896",0011N00001FFqEVQA1
Michael Dunn Center -  - 865-376-3416,0011N00001FFqEWQA1
"Ridgeview Psychiatric Center and Hospital, Inc. -  - 423-482-1076",0011N00001FFqEXQA1
Arizona Disciples Homes Inc - Jerry Johnson - 480-357-9259,0011N00001FFqEYQA1
FOREST CITY HOUSING AUTHORITY -  - 828-245-1390,0011N00001FFqEZQA1
RL Affordable Lp - Business,0011N00001FFqEaQAL
Usa Multifamily Management - Ed Herzog - 916-773-6060,0011N00001FFqEbQAL
Appletree Court -  - 218-643-7661,0011N00001FFqEcQAL
RITA HALL ASSOCIATES - RITA ASSOCIATES - 781-794-1000,0011N00001FFqEdQAL
Magdala Foundation -  - 314-652-6004,0011N00001FFqEeQAL
Edgewater Venture LLLP - Jeff Head - 312-527-5400,0011N00001FFqEfQAL
Private Lender - ,0011N00001FFqEgQAL
Dennis South -  - 641-446-6720,0011N00001FFqEhQAL
Texas Apartment Services -  - 972-272-8286,0011N00001FFqEiQAL
Urban Council Lp - Urban LP - 312-222-0777,0011N00001FFqEjQAL
Pillar Property Services -  - 303-477-4377,0011N00001FFqEkQAL
"Heartland Faribault,LLC -  - 612-604-5300",0011N00001FFqElQAL
"SEQUOIA MENTAL HEALTH SERVICES, INC -  - 503-591-9280",0011N00001FFqEmQAL
Winooski Housing Authority -  - 802-655-2360,0011N00001FFqEnQAL
San Diego Interfaith Housing Foundation - Matthew Jumper - 619-668-1532,0011N00001FFqEoQAL
Silver Lake Estates Ltd. Partnership - Silver Partnership - 440-439-3800,0011N00001FFqEpQAL
"L.E.A. Properties, LLC d/b/a Beacon Properties -  - 502-634-9830",0011N00001FFqEqQAL
EDENDALE RESIDENCE INC. -  - 612-861-2799,0011N00001FFqErQAL
Jennie Chao - Peter Chao - 310-649-1744,0011N00001FFqEsQAL
Meriwether Village -  - 503-227-4331,0011N00001FFqEtQAL
Brookwood Apartments LLC -  - 618-445-2314,0011N00001FFqEuQAL
"Intrepid Management, Inc. -  - 501-280-0037",0011N00001FFqEvQAL
SHAMOKIN HOUSING ASSOCIATION - William Grow,0011N00001FFqEwQAL
WAYNE McCLELLAND -  - 316-437-2470,0011N00001FFqExQAL
Nitao Nursery Inc - Yoshiaki Nitao - 714-282-0591,0011N00001FFqEyQAL
"SHP Acquisitions, LLC - CHRIS BOWDEN - 207-829-2736",0011N00001FFqEzQAL
Chartwell Escrow - Jason Annotti - 626-204-0650,0011N00001FFqF0QAL
La Corona Apartments Llc -  - 608-663-6390,0011N00001FFqF1QAL
"DGN II, Inc. -  - 305-751-8626",0011N00001FFqF2QAL
Hillcrest Family Services -  - 563-583-7357,0011N00001FFqF3QAL
Galen Van Zee -  - 641-623-2076,0011N00001FFqF4QAL
"Kimball Management, Inc -  - 402-331-6059",0011N00001FFqF5QAL
"Conrath Housing, Inc. -  - 715-532-3633",0011N00001FFqF6QAL
"HOUSING AUTHORITY OF THE CITY OF LEBANON, KS -  - 785-282-6682",0011N00001FFqF7QAL
"St. John Alexander Tower, Inc. - Clifford Flowers - 870-879-3235",0011N00001FFqF8QAL
Housing Authority of Conway -  - 843-248-7327,0011N00001FFqF9QAL
SELECTED PROPERTIES OF NORTHEAST -  - 518-489-4726,0011N00001FFqFAQA1
Mapleview Inc. -  - 812-348-7449,0011N00001FFqFBQA1
Asset Preservation Inc - Steven Rosansky - 949-836-7604,0011N00001FFqFCQA1
"Northeast Texas Disciples Homes, Inc. -  - 903-234-8171",0011N00001FFqFDQA1
Sycamore Square Housing Corp -  - 510-582-1460,0011N00001FFqFEQA1
Parkway Commons Housing Development Fund Co. Inc. -  - 585-368-6228,0011N00001FFqFFQA1
ECHO PINES INC. -  - 208-682-9471,0011N00001FFqFGQA1
Southwest Counseling Service -  - 307-352-6677,0011N00001FFqFHQA1
DELEON HOUSING AUTHORITY -  - 817-893-2535,0011N00001FFqFIQA1
Blackrock Realty Advisors Inc - Mario Mirabelli - 212-810-3935,0011N00001FFqFJQA1
Elm Street Senior Housing Ltd -  - 513-381-1171,0011N00001FFqFKQA1
Carline Bryan - Gerald Bryan - 760-438-7779,0011N00001FFqFLQA1
"Meadows Housing II, LLC -  - 503-496-5524",0011N00001FFqFMQA1
ATKINSON HOUSING AUTHORITY -  - 402-925-5059,0011N00001FFqFNQA1
Bee Street Housing Inc - Business - 415-258-1818,0011N00001FFqFOQA1
COMMUNITY ACTION AGENCY -  - 208-746-3351,0011N00001FFqFPQA1
Gaughan Properties -  - 651-464-5700,0011N00001FFqFQQA1
"Ucp Of Greater Atlanta Residential Services, Inc. -  - 770-676-2000",0011N00001FFqFRQA1
"Northgate Apartments Associates, Limited -  - 480-951-1800",0011N00001FFqFSQA1
Find A Way Inc. -  - 513-861-5233,0011N00001FFqFTQA1
Archdiocesan Housing Committee Inc - Josh Russell - 303-830-0215,0011N00001FFqFUQA1
Mentor Development Llc - Kim Kengle - 775-324-0129,0011N00001FFqFVQA1
"Valkommen Plaza, Seventh Street Midtown Developers - Seventh Mid - 815-229-0833",0011N00001FFqFWQA1
"MESABA VILLAS SOUTH, Ltd,A MN LIMITED PARTNERSHIP -  - 952-949-2200",0011N00001FFqFXQA1
Hancock Residential Center Housing Corp. -  - 313-831-8641,0011N00001FFqFYQA1
Colliers International - Kitty Wallace - 213-627-1214,0011N00001FFqFZQA1
Mount Zion Missionary Baptist Church - Pastor Wallace - 510-893-2932,0011N00001FFqFaQAL
Kentway Inc -  - 330-678-0122,0011N00001FFqFbQAL
Erp Operating Limited Partnership - Business - 312-474-1300,0011N00001FFqK5QAL
"Lake Winds Apartments, Inc. -  - 727-821-4819",0011N00001FFqK6QAL
"CDS Monarch, Inc. -  - 585-347-1213",0011N00001FFqK7QAL
"V. V. Property, LLC -  - 651-224-6901",0011N00001FFqK8QAL
DAK Management Co. Inc. -  - 608-822-7368,0011N00001FFqK9QAL
Chippewa County Hsg Auth -  - 715-726-7933,0011N00001FFqKAQA1
Albright Care Services -  - 717-524-9930,0011N00001FFqKBQA1
Gardner Company - Russell Schaadt - 310-377-9571,0011N00001FFqKCQA1
"ACOG, LP -  - 903-592-4101",0011N00001FFqKDQA1
Woodbend Housing Corp -  - 330-376-8787,0011N00001FFqKEQA1
H & J Real Estate Management LLC -  - 773-545-6160,0011N00001FFqKFQA1
people inc - Rhonda Frederick - 716-634-8132,0011N00001FFqKGQA1
Marcus & Millichap - Business,0011N00001FFqKHQA1
Housing Authority Of The City Of Hillsboro -  - 608-489-2516,0011N00001FFqKIQA1
Wildwood Manor -  - 763-786-1422,0011N00001FFqKJQA1
Goodwill Southwestern Pennsylvania - Wayne Meyer - 412-257-4844,0011N00001FFqKKQA1
"COMPREHNSIVE MENTAL HLTH CTR OF ST. CLR CO,INC -  - 618-482-7330",0011N00001FFqKLQA1
"Ansonia Property Management, LLC -  - 312-492-8866",0011N00001FFqKMQA1
"Housing Alternatives Of Southwest Florida, Inc -  - 239-455-1031",0011N00001FFqKNQA1
Key Largo Partners Limited -  - 858-672-3100,0011N00001FFqKOQA1
E & S Ring Management - John Pringle - 310-337-5400,0011N00001FFqKPQA1
Prime Ministries Inc. -  - 317-414-8103,0011N00001FFqKQQA1
Lacy & Raitt - Business,0011N00001FFqKRQA1
"Elkco Properties, Inc. -  - 303-778-0380",0011N00001FFqKSQA1
Npa Associates Limited -  - 216-591-0881,0011N00001FFqKTQA1
"Parc Chateau East Cooperative, Inc. -  - 317-899-7550",0011N00001FFqKUQA1
A. M. Mcgregor Home -  - 216-851-8200,0011N00001FFqKVQA1
"Skyline Towers, Inc. -  - 307-472-1344",0011N00001FFqKWQA1
C. Terry Ross -  - 281-580-2333,0011N00001FFqKXQA1
"Retired Tigers Senior Apts, Llc -  - 805-495-8400",0011N00001FFqKYQA1
The CT Group - THEODORE RIBORTELLA - 480-327-8830,0011N00001FFqKZQA1
Conquest Housing - Alan Smolinisky - 310-454-1321,0011N00001FFqKaQAL
"Mercedes Properties, L.P. -  - 951-579-1914",0011N00001FFqKbQAL
Willow Park Associates - Douglas Winter - 815-235-6060,0011N00001FFqKcQAL
McKean County Housing Authority -  - 814-887-5563,0011N00001FFqKdQAL
Stuypark 2014 LP - Stuypark LP - 718-740-0416,0011N00001FFqKeQAL
SUMMIT MANAGEMENT CORP -  - 260-484-8060,0011N00001FFqKfQAL
"Volunteers Of America Group Homes Of Ozark, Inc. -  - 251-300-3500",0011N00001FFqKgQAL
The Sandy Mayer Corporation -  - 973-463-9600,0011N00001FFqKhQAL
Westminster Hsg Group Inorthwest Manor II - WESTMINSTER MANOR - 213-382-4415,0011N00001FFqKiQAL
Villa Serena Affordable Housing L.p. -  - 860-325-1700,0011N00001FFqKjQAL
"Christian Village Homes, Inc. - Inc Chris - 336-969-9155",0011N00001FFqKkQAL
Buck Property Management - Village Associates - 315-768-8507,0011N00001FFqKlQAL
Oaks Integrated Care -  - 609-267-5928,0011N00001FFqKmQAL
Anaheim Interfaith Shelter Inc - Anaheim Inc - 714-774-8502,0011N00001FFqKnQAL
"Cedar Development, Inc. -  - 330-253-8178",0011N00001FFqKoQAL
Centerville Chamber Of Commerce -  - 641-437-4102,0011N00001FFqKpQAL
Acacia Pacific Investments - Norman Abell - 949-675-2301,0011N00001FFqKqQAL
MHC CHULA VISTA NON PROFIT HOUSING INC. -  - 520-792-1415,0011N00001FFqKrQAL
"Canticle Court, Inc. -  - 414-744-9959",0011N00001FFqKsQAL
Ross Management Group - Business - 303-860-7885,0011N00001FFqKtQAL
VALLEY VISTA ASSOCIATES - Kenneth Grosse - 215-855-8700,0011N00001FFqKuQAL
"LENZY C HAYES, INC -  - 812-876-5478",0011N00001FFqKvQAL
"TMG-NY Albany I, LP -  - 718-229-6312",0011N00001FFqKwQAL
"Oak Hill Manor, Limited Partnership -  - 515-243-8300",0011N00001FFqKxQAL
"Bimlar, Inc. -  - 419-562-3001",0011N00001FFqKyQAL
"MEMORIAL HOSPITAL & HOMES ASSOCIATION, INC -  - 218-347-1854",0011N00001FFqKzQAL
"Residential One, LLC -  - 301-953-2366",0011N00001FFqL0QAL
LAKEVIEW VILLAGE INC -  - 913-888-1900,0011N00001FFqL1QAL
"Buckingham Terrace, Inc. -  - 912-264-0102",0011N00001FFqL2QAL
Advanced Housing Alternatives Corporation -  - 361-937-2971,0011N00001FFqL3QAL
"Millennium-Spring Glen Apartments, Llc -  - 414-247-8666",0011N00001FFqL4QAL
Pensacola Voa Living Center -  - 813-321-6932,0011N00001FFqL5QAL
GRIT INC. - Paulette Becker - 570-823-0127,0011N00001FFqL6QAL
Breaking Ground Org - St Partnership - 212-389-9300,0011N00001FFqL7QAL
Gator El Cid Partners Lllp -  - 305-949-9049,0011N00001FFqL8QAL
Mountain Valley Haven -  - 530-628-0061,0011N00001FFqL9QAL
Mosaic Hsg Corp XX-Garden City -  - 402-896-3884,0011N00001FFqLAQA1
California Community Reinvestment Corp - Mark Rasmussen - 818-550-9800,0011N00001FFqLBQA1
Westbrook Health Services -  - 304-485-1721,0011N00001FFqLCQA1
The Shoreline Corporation -  - 617-492-8400,0011N00001FFqLDQA1
"Comet Management Services, Inc. -  - 216-464-2860",0011N00001FFqLEQA1
Stark Urban Holding Llc -  - 845-238-5433,0011N00001FFqLFQA1
Wakefield Housing Authority -  - 617-573-1221,0011N00001FFqLGQA1
"ASI Duluth, Inc. -  - 651-645-7271",0011N00001FFqLHQA1
Donald Mcguire -  - 608-929-7494,0011N00001FFqLIQA1
Old Town Housing Authority -  - 207-827-6151,0011N00001FFqLJQA1
Trinity Acres Housing Corporation -  - 773-955-2940,0011N00001FFqLKQA1
SPOTSWOOD REFORMED CH. SR. CIT. HSG. CORP. -  - 732-251-3242,0011N00001FFqLLQA1
"Pearson Property Management, LLC -  - 405-293-6311",0011N00001FFqLMQA1
Project Support Housing II - Business,0011N00001FFqLNQA1
Star Point Properties - Michael Mortimer - 310-651-2103,0011N00001FFqLOQA1
Toledo Management Company -  - 616-206-8163,0011N00001FFqLPQA1
PF HILLTOP VILLAGE LLC -  - 718-925-4111,0011N00001FFqLQQA1
"Abilities At Crestview, Inc. -  - 727-600-8922",0011N00001FFqLRQA1
Castle Rock Sr Partnership - Business,0011N00001FFqLSQA1
"Housing Resources, Corp. -  - 860-246-5345",0011N00001FFqLTQA1
UNIVERSITY HEIGHTS DEVELOPMENT CORPORATION - Kenneth Pagano - 718-706-7755,0011N00001FFqLUQA1
Smoky Hill Housing Corp -  - 785-825-0208,0011N00001FFqLVQA1
Lincoln County Housing Authority -  - 208-544-2424,0011N00001FFqLWQA1
Colorado Rural Housing Development Corp - Business,0011N00001FFqLXQA1
"Cathedral Court, Inc. -  - 904-807-1300",0011N00001FFqLYQA1
Stratham Company - David Lamb - 949-833-1554,0011N00001FFqLZQA1
"South Daytona Beach Good Samaritan Housing, Inc. -  - 605-362-3100",0011N00001FFqLaQAL
Kroesche Schindler - Thomas Kroesche - 949-379-6624,0011N00001FFqLbQAL
Marvin Gardens Associates - Business - 617-822-7300,0011N00001FFqLcQAL
BOUCHER & SLACK MANAGEMENT CO. -  - 318-539-3565,0011N00001FFqLdQAL
Elderwood Inc -  - 912-285-6288,0011N00001FFqLeQAL
Interstate Specialty Insurance Marketing - Interstate Marketing - 714-544-6125,0011N00001FFqLfQAL
"Athelas Institute, Inc -  - 410-964-1241",0011N00001FFqIeQAL
Progress Industries -  - 641-792-6119,0011N00001FFqIfQAL
LRF Management Corporation -  - 718-292-8515,0011N00001FFqIgQAL
Somerset Development Company - ALEXANDRA NASSAU-BROWNSTONE - 617-877-1868,0011N00001FFqIhQAL
Lamb & Kawakami Llp - Thomas Kawakami - 213-630-5540,0011N00001FFqIiQAL
First American Title Insurance Company - Ed Luque - 909-257-3960,0011N00001FFqIjQAL
"Development Outreach, Incorporated -  - 212-427-0320",0011N00001FFqIkQAL
NNC Apartment Ventures Llc - John Nunn - 562-428-1616,0011N00001FFqIlQAL
South Dakota Achieve -  - 605-274-1213,0011N00001FFqImQAL
Agape Managment Corporation -  - 404-299-6007,0011N00001FFqInQAL
"HSI Management, Inc. -  - 770-952-2233",0011N00001FFqIoQAL
Jenny Shuk Jen Ho - Phillip Ho - 562-229-0668,0011N00001FFqIpQAL
Beacon Development Group - Paul Purcell - 206-860-2491,0011N00001FFqIqQAL
Mesilla Valley Public Housing Authority -  - 575-528-2000,0011N00001FFqIrQAL
South Brunswick Community Development Corp -  - 732-297-7966,0011N00001FFqIsQAL
Wildwood Lions Limited Dividend Housing Corp. -  - 609-729-1111,0011N00001FFqItQAL
"First Communities Management, Inc. -  - 404-847-9668",0011N00001FFqIuQAL
"Gulfbelt Properties, Inc. -  - 251-694-1999",0011N00001FFqIvQAL
Lutheran Social Services -  - 512-459-1000,0011N00001FFqIwQAL
"UNION CONG.CHURCH HOMES, PHASE II, INC. -  - 781-335-2667",0011N00001FFqIxQAL
"Weeden Heights, Ltd. -  - 256-533-1727",0011N00001FFqIyQAL
"Christian Church Homes of Iowa, Inc. -  - 515-265-2172",0011N00001FFqIzQAL
Gsa Elderly Housing Llc -  - 608-308-4215,0011N00001FFqJ0QAL
Henderson Mental Health Center Inc. -  - 954-731-1000,0011N00001FFqJ1QAL
"MANOR MANAGEMENT OF ALASKA, INC. -  - 503-231-4922",0011N00001FFqJ2QAL
Nationwide Housing Corporation -  - 763-512-7720,0011N00001FFqJ3QAL
CASPER HOUSING AUTHORITY -  - 307-266-1388,0011N00001FFqJ4QAL
"FUTURES UNLIMITED, INC. -  - 316-326-8906",0011N00001FFqJ5QAL
Richfield Properties - Sheri - 530-824-2151,0011N00001FFqJ6QAL
Aurora Housing Authority - Aurora Authority - 303-337-4472,0011N00001FFqJ7QAL
Fenway Manor Limited -  - 216-514-4994,0011N00001FFqJ8QAL
